ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
14512	chuanqiandiannortheastyunnan-Chen-2013-888-597-1		chuanqiandiannortheastyunnan	Chen-2013-888-597	tʂʅ⁵⁵	tʂʅ⁵⁵	t ʂ ʅ ⁵⁵		Chen2013			坏	1292	BAD	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	坏	tʂʅ⁵⁵	1 3 7 8	ACXT	TSI5	5	5.T.C 5.S.C 5.I.V 5.5.T	1.6 1.2 3.0 1.0	0	297
14516	qiandongeast-Chen-2013-888-597-1		qiandongeast	Chen-2013-888-597	he⁴⁴	he⁴⁴	h e ⁴⁴		Chen2013			坏	1292	BAD	Qiandong, East	east2370					Qiandong, East	坏	he⁴⁴	3 7 8	AXT	HE5	9	9.H.C 9.E.V 9.5.T	1.6 3.0 1.0	0	302
14518	qiandongwest-Chen-2013-888-597-1		qiandongwest	Chen-2013-888-597	qa³³ɬja⁵⁵	qa³³ɬja⁵⁵	q a ³³ + ɬʲ a ⁵⁵		Chen2013			坏	1292	BAD	Qiandong, West						Qiandong, West	坏	qa³³+ɬʲa⁵⁵	1 7 8 9 5 7 8	AXT_AXT	KA4_LA5	10	10.K.C 10.A.V 10.4.T 10._._ 10.L.C 10.A.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	298 299
14519	bahengwest-Chen-2013-888-597-1		bahengwest	Chen-2013-888-597	pei¹¹	pei¹¹	p ei ¹¹		Chen2013			坏	1292	BAD	Baheng, West	pahn1237					Baheng, West	坏	pei¹¹	1 7 8	AXT	PE1	2	2.P.C 2.E.V 2.1.T	1.6 3.0 1.0	0	296
14520	bahengeast-Chen-2013-888-597-1		bahengeast	Chen-2013-888-597	ɕa³⁵	ɕa³⁵	ɕ a ³⁵		Chen2013			坏	1292	BAD	Baheng, East	pahn1237					Baheng, East	坏	ɕa³⁵	3 7 8	AXT	SA2	1	1.S.C 1.A.V 1.2.T	1.6 3.0 1.0	0	295
11097	luobuoheeastern-Chen-2013-888-458-1		luobuoheeastern	Chen-2013-888-458	ntsʰi³³	ntsʰi³³	ⁿtsʰ i ³³		Chen2013			块	594	PIECE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	块	ⁿtsʰi³³	2 7 8	AXT	CI4	7	7.C.C 7.I.V 7.4.T	1.6 3.0 1.0	0	304
11098	luobuohewestern-Chen-2013-888-458-1		luobuohewestern	Chen-2013-888-458	ntsʰe³¹	ntsʰe³¹	ⁿtsʰ e ³¹		Chen2013			块	594	PIECE	Luobuohe, Western	luop1235					Luobuohe, Western	块	ⁿtsʰe³¹	2 7 8	AXT	CE3	8	8.C.C 8.E.V 8.3.T	1.6 3.0 1.0	1	304
11099	chuanqiandian-Chen-2013-888-458-1		chuanqiandian	Chen-2013-888-458	tsʰi⁴³	tsʰi⁴³	tsʰ i ⁴³		Chen2013			块	594	PIECE	Chuanqiandian	chua1256					Chuanqiandian	块	tsʰi⁴³	2 7 8	AXT	CI3	3	3.C.C 3.I.V 3.3.T	1.6 3.0 1.0	0	304
11100	chuanqiandiancentralguizhou-Chen-2013-888-458-1		chuanqiandiancentralguizhou	Chen-2013-888-458	tɬe⁵⁵	tɬe⁵⁵	tɬ e ⁵⁵		Chen2013			块	594	PIECE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	块	tɬe⁵⁵	1 7 8	AXT	TE5	4	4.T.C 4.E.V 4.5.T	1.6 3.0 1.0	1	305
11101	chuanqiandiansouthernguizhou-Chen-2013-888-458-1		chuanqiandiansouthernguizhou	Chen-2013-888-458	mple⁴⁴	mple⁴⁴	ⁿp l e ⁴⁴		Chen2013			块	594	PIECE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	块	ⁿple⁴⁴	1 5 7 8	ACXT	PLE5	6	6.P.C 6.L.C 6.E.V 6.5.T	1.6 1.2 3.0 1.0	0	306
11102	chuanqiandiannortheastyunnan-Chen-2013-888-458-1		chuanqiandiannortheastyunnan	Chen-2013-888-458	tɕo⁵⁵	tɕo⁵⁵	tɕ o ⁵⁵		Chen2013			块	594	PIECE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	块	tɕo⁵⁵	2 7 8	AXT	CU5	5	5.C.C 5.U.V 5.5.T	1.6 3.0 1.0	0	304
11106	qiandongeast-Chen-2013-888-458-1		qiandongeast	Chen-2013-888-458	lan²¹²	lan²¹²	l a n ²¹²		Chen2013			块	594	PIECE	Qiandong, East	east2370					Qiandong, East	块	lan²¹²	5 7 4 8	AXLT	LAN6	9	9.L.C 9.A.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	1	303
11108	qiandongwest-Chen-2013-888-458-1		qiandongwest	Chen-2013-888-458	ɬe⁵³	ɬe⁵³	ɬ e ⁵³		Chen2013			块	594	PIECE	Qiandong, West						Qiandong, West	块	ɬe⁵³	5 7 8	AXT	LE3	10	10.L.C 10.E.V 10.3.T	1.6 3.0 1.0	0	303
11109	bahengwest-Chen-2013-888-458-1		bahengwest	Chen-2013-888-458	laŋ³⁵	laŋ³⁵	l a ŋ ³⁵		Chen2013			块	594	PIECE	Baheng, West	pahn1237					Baheng, West	块	laŋ³⁵	5 7 4 8	AXLT	LAN2	2	2.L.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	0	303
11110	bahengeast-Chen-2013-888-458-1		bahengeast	Chen-2013-888-458	laŋ³⁵	laŋ³⁵	l a ŋ ³⁵		Chen2013			块	594	PIECE	Baheng, East	pahn1237					Baheng, East	块	laŋ³⁵	5 7 4 8	AXLT	LAN2	1	1.L.C 1.A.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	0	303
7882	luobuoheeastern-Chen-2013-888-324-1		luobuoheeastern	Chen-2013-888-324	qo⁰⁵tɕʰaŋ³¹	qo⁰⁵tɕʰaŋ³¹	q o ⁵/⁰ + tɕʰ a ŋ ³¹		Chen2013			墙	933	WALL (OF HOUSE)	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	墙	qo⁵/⁰+tɕʰaŋ³¹	1 7 8 9 2 7 4 8	AXT_AXLT	KU6_CAN3	7	7.K.C 7.U.V 7.6.T 7._._ 7.C.C 7.A.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	311 310
7883	luobuohewestern-Chen-2013-888-324-1		luobuohewestern	Chen-2013-888-324	ʔə⁰²to³¹pi⁵⁵	ʔə⁰²to³¹pi⁵⁵	ʔ ə ²/⁰ + t o ³¹ + p i ⁵⁵		Chen2013			墙	933	WALL (OF HOUSE)	Luobuohe, Western	luop1235					Luobuohe, Western	墙	ʔə²/⁰+to³¹+pi⁵⁵	1 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	HE6_TU3_PI5	8	8.H.C 8.E.V 8.6.T 8._._ 8.T.C 8.U.V 8.3.T 8._._ 8.P.C 8.I.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	307 312 313
7884	chuanqiandian-Chen-2013-888-324-1		chuanqiandian	Chen-2013-888-324	tsʰaŋ³¹	tsʰaŋ³¹	tsʰ a ŋ ³¹		Chen2013			墙	933	WALL (OF HOUSE)	Chuanqiandian	chua1256					Chuanqiandian	墙	tsʰaŋ³¹	2 7 4 8	AXLT	CAN3	3	3.C.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	0	310
7885	chuanqiandiancentralguizhou-Chen-2013-888-324-1		chuanqiandiancentralguizhou	Chen-2013-888-324	qə⁰²tʰɯ¹³	qə⁰²tʰɯ¹³	q ə ²/⁰ + tʰ ɯ ¹³		Chen2013			墙	933	WALL (OF HOUSE)	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	墙	qə²/⁰+tʰɯ¹³	1 7 8 9 1 7 8	AXT_AXT	KE6_TI2	4	4.K.C 4.E.V 4.6.T 4._._ 4.T.C 4.I.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	311 312
7886	chuanqiandiansouthernguizhou-Chen-2013-888-324-1		chuanqiandiansouthernguizhou	Chen-2013-888-324	tɕaŋ¹¹	tɕaŋ¹¹	tɕ a ŋ ¹¹		Chen2013			墙	933	WALL (OF HOUSE)	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	墙	tɕaŋ¹¹	2 7 4 8	AXLT	CAN1	6	6.C.C 6.A.V 6.N.c 6.1.T	1.6 3.0 1.1 1.0	0	310
7887	chuanqiandiannortheastyunnan-Chen-2013-888-324-1		chuanqiandiannortheastyunnan	Chen-2013-888-324	ʔa⁵⁵dɦɯ¹¹	ʔa⁵⁵dɦɯ¹¹	ʔ a ⁵⁵ + dʱ ɯ ¹¹		Chen2013			墙	933	WALL (OF HOUSE)	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	墙	ʔa⁵⁵+dʱɯ¹¹	1 7 8 9 1 7 8	AXT_AXT	HA5_TI1	5	5.H.C 5.A.V 5.5.T 5._._ 5.T.C 5.I.V 5.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	307 312
7891	qiandongeast-Chen-2013-888-324-1		qiandongeast	Chen-2013-888-324	tsaŋ²²	tsaŋ²²	ts a ŋ ²²		Chen2013			墙	933	WALL (OF HOUSE)	Qiandong, East	east2370					Qiandong, East	墙	tsaŋ²²	2 7 4 8	AXLT	CAN1	9	9.C.C 9.A.V 9.N.c 9.1.T	1.6 3.0 1.1 1.0	0	310
7893	qiandongwest-Chen-2013-888-324-1		qiandongwest	Chen-2013-888-324	teu¹³hɔ⁴⁴	teu¹³hɔ⁴⁴	t eu ¹³ + h ɔ ⁴⁴		Chen2013			墙	933	WALL (OF HOUSE)	Qiandong, West						Qiandong, West	墙	teu¹³+hɔ⁴⁴	1 7 8 9 3 7 8	AXT_AXT	TE2_HU5	10	10.T.C 10.E.V 10.2.T 10._._ 10.H.C 10.U.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	314 315
7894	bahengwest-Chen-2013-888-324-1		bahengwest	Chen-2013-888-324	ʔa⁰³m̥ɛ⁵⁵tjo³¹	ʔa⁰³m̥ɛ⁵⁵tjo³¹	ʔ a ³/⁰ + m̥ ɛ ⁵⁵ + t j o ³¹		Chen2013			墙	933	WALL (OF HOUSE)	Baheng, West	pahn1237					Baheng, West	墙	ʔa³/⁰+m̥ɛ⁵⁵+tjo³¹	1 7 8 9 4 7 8 9 1 6 7 8	AXT_AXT_ACXT	HA6_ME5_TJU3	2	2.H.C 2.A.V 2.6.T 2._._ 2.M.C 2.E.V 2.5.T 2._._ 2.T.C 2.J.C 2.U.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	307 308 309
11656	chuanqiandian-Chen-2013-888-481-1		chuanqiandian	Chen-2013-888-481	nʈou⁴⁴	nʈou⁴⁴	ⁿʈ ɔ ⁴⁴		Chen2013			外边	762	OUTSIDE	Chuanqiandian	chua1256					Chuanqiandian	外边	ⁿʈɔ⁴⁴	1 7 8	AXT	TU5	3	3.T.C 3.U.V 3.5.T	1.6 3.0 1.0	0	321
11654	luobuoheeastern-Chen-2013-888-481-1		luobuoheeastern	Chen-2013-888-481	χo³¹ŋɢwaŋ²⁴	χo³¹ŋɢwaŋ²⁴	χ o ³¹ + ⁿɢ w a ŋ ²⁴		Chen2013			外边	762	OUTSIDE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	外边	χo³¹+ⁿɢwaŋ²⁴	3 7 8 9 1 6 7 4 8	AXT_ACXLT	GU3_KWAN2	7	7.G.C 7.U.V 7.3.T 7._._ 7.K.C 7.W.C 7.A.V 7.N.c 7.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	326 327
11658	chuanqiandiansouthernguizhou-Chen-2013-888-481-1		chuanqiandiansouthernguizhou	Chen-2013-888-481	tɕaŋ¹³ɳʈɔ⁴⁴	tɕaŋ¹³ɳʈɔ⁴⁴	tɕ a ŋ ¹³ + ⁿʈ ɔ ⁴⁴		Chen2013			外边	762	OUTSIDE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	外边	tɕaŋ¹³+ⁿʈɔ⁴⁴	2 7 4 8 9 1 7 8	AXLT_AXT	CAN2_TU5	6	6.C.C 6.A.V 6.N.c 6.2.T 6._._ 6.T.C 6.U.V 6.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	325 323
11659	chuanqiandiannortheastyunnan-Chen-2013-888-481-1		chuanqiandiannortheastyunnan	Chen-2013-888-481	ɢɦau³¹	ɢɦau³¹	ɢ ɦ au ³¹		Chen2013			外边	762	OUTSIDE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	外边	ɢɦau³¹	1 3 7 8	ACXT	KHA3	5	5.K.C 5.H.C 5.A.V 5.3.T	1.6 1.2 3.0 1.0	0	324
11663	qiandongeast-Chen-2013-888-481-1		qiandongeast	Chen-2013-888-481	qɛ²⁴ku²²	qɛ²⁴ku²²	q ɛ ²⁴ + k u ²²		Chen2013			外边	762	OUTSIDE	Qiandong, East	east2370					Qiandong, East	外边	qɛ²⁴+ku²²	1 7 8 9 1 7 8	AXT_AXT	KE2_KY1	9	9.K.C 9.E.V 9.2.T 9._._ 9.K.C 9.Y.V 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	329 325
11665	qiandongwest-Chen-2013-888-481-1		qiandongwest	Chen-2013-888-481	xʰæ̃⁴⁴ku⁵⁵	xʰæ̃⁴⁴ku⁵⁵	xʰ æ̃ ⁴⁴ + k u ⁵⁵		Chen2013			外边	762	OUTSIDE	Qiandong, West						Qiandong, West	外边	xʰæ̃⁴⁴+ku⁵⁵	3 7 8 9 1 7 8	AXT_AXT	GE5_KY5	10	10.G.C 10.E.V 10.5.T 10._._ 10.K.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	330 325
11667	bahengeast-Chen-2013-888-481-1		bahengeast	Chen-2013-888-481	ntau¹¹ʔo⁵⁵	ntau¹¹ʔo⁵⁵	ⁿt au ¹¹ + ʔ o ⁵⁵		Chen2013			外边	762	OUTSIDE	Baheng, East	pahn1237					Baheng, East	外边	ⁿtau¹¹+ʔo⁵⁵	1 7 8 9 1 7 8	AXT_AXT	TA1_HU5	1	1.T.C 1.A.V 1.1.T 1._._ 1.H.C 1.U.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	316 317
11655	luobuohewestern-Chen-2013-888-481-1		luobuohewestern	Chen-2013-888-481	lu³¹tɕoŋ³¹	lu³¹tɕoŋ³¹	l u ³¹ + tɕ o ŋ ³¹		Chen2013			外边	762	OUTSIDE	Luobuohe, Western	luop1235					Luobuohe, Western	外边	lu³¹+tɕoŋ³¹	5 7 8 9 2 7 4 8	AXT_AXLT	LY3_CUN3	8	8.L.C 8.Y.V 8.3.T 8._._ 8.C.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	328 325
11657	chuanqiandiancentralguizhou-Chen-2013-888-481-1		chuanqiandiancentralguizhou	Chen-2013-888-481	ʂõ¹³ntʂo⁴²	ʂõ¹³ntʂo⁴²	ʂ õ ¹³ + ⁿt ʂ o ⁴²		Chen2013			外边	762	OUTSIDE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	外边	ʂõ¹³+ⁿtʂo⁴²	3 7 8 9 1 3 7 8	AXT_ACXT	SU2_TSU3	4	4.S.C 4.U.V 4.2.T 4._._ 4.T.C 4.S.C 4.U.V 4.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	322 323
11666	bahengwest-Chen-2013-888-481-1		bahengwest	Chen-2013-888-481	ʔa⁰³nɔ³¹ȵ̥ei⁵³	ʔa⁰³nɔ³¹ȵ̥ei⁵³	ʔ a ³/⁰ + n ɔ ³¹ + ȵ̥̥ ei ⁵³		Chen2013			外边	762	OUTSIDE	Baheng, West	pahn1237					Baheng, West	外边	ʔa³/⁰+nɔ³¹+ȵ̥̥ei⁵³	1 7 8 9 4 7 8 9 4 7 8	AXT_AXT_AXT	HA6_NU3_NE3	2	2.H.C 2.A.V 2.6.T 2._._ 2.N.C 2.U.V 2.3.T 2._._ 2.N.C 2.E.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	318 319 320
13238	luobuoheeastern-Chen-2013-888-545-1		luobuoheeastern	Chen-2013-888-545	tə⁰²tɕuŋ³¹	tə⁰²tɕuŋ³¹	t ə ²/⁰ + tɕ u ŋ ³¹		Chen2013			多	1198	MANY	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	多	tə²/⁰+tɕuŋ³¹	1 7 8 9 2 7 4 8	AXT_AXLT	TE6_CYN3	7	7.T.C 7.E.V 7.6.T 7._._ 7.C.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	334 331
13239	luobuohewestern-Chen-2013-888-545-1		luobuohewestern	Chen-2013-888-545	ɕɑ⁵⁵	ɕɑ⁵⁵	ɕ ɑ ⁵⁵		Chen2013			多	1198	MANY	Luobuohe, Western	luop1235					Luobuohe, Western	多	ɕɑ⁵⁵	3 7 8	AXT	SA5	8	8.S.C 8.A.V 8.5.T	1.6 3.0 1.0	0	335
13240	chuanqiandian-Chen-2013-888-545-1		chuanqiandian	Chen-2013-888-545	ntou⁴⁴	ntou⁴⁴	ⁿt ɔ ⁴⁴		Chen2013			多	1198	MANY	Chuanqiandian	chua1256					Chuanqiandian	多	ⁿtɔ⁴⁴	1 7 8	AXT	TU5	3	3.T.C 3.U.V 3.5.T	1.6 3.0 1.0	0	332
13243	chuanqiandiannortheastyunnan-Chen-2013-888-545-1		chuanqiandiannortheastyunnan	Chen-2013-888-545	tɕau⁵⁵	tɕau⁵⁵	tɕ au ⁵⁵		Chen2013			多	1198	MANY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	多	tɕau⁵⁵	2 7 8	AXT	CA5	5	5.C.C 5.A.V 5.5.T	1.6 3.0 1.0	0	333
13247	qiandongeast-Chen-2013-888-545-1		qiandongeast	Chen-2013-888-545	nue⁴⁴	nue⁴⁴	n ue ⁴⁴		Chen2013			多	1198	MANY	Qiandong, East	east2370					Qiandong, East	多	nue⁴⁴	4 7 8	AXT	NY5	9	9.N.C 9.Y.V 9.5.T	1.6 3.0 1.0	0	336
13249	qiandongwest-Chen-2013-888-545-1		qiandongwest	Chen-2013-888-545	nɔ³³	nɔ³³	n ɔ ³³		Chen2013			多	1198	MANY	Qiandong, West						Qiandong, West	多	nɔ³³	4 7 8	AXT	NU4	10	10.N.C 10.U.V 10.4.T	1.6 3.0 1.0	0	336
13250	bahengwest-Chen-2013-888-545-1		bahengwest	Chen-2013-888-545	tɕaŋ³⁵	tɕaŋ³⁵	tɕ a ŋ ³⁵		Chen2013			多	1198	MANY	Baheng, West	pahn1237					Baheng, West	多	tɕaŋ³⁵	2 7 4 8	AXLT	CAN2	2	2.C.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	0	331
13241	chuanqiandiancentralguizhou-Chen-2013-888-545-1		chuanqiandiancentralguizhou	Chen-2013-888-545	nta⁴²	nta⁴²	ⁿt a ⁴²		Chen2013			多	1198	MANY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	多	ⁿta⁴²	1 7 8	AXT	TA3	4	4.T.C 4.A.V 4.3.T	1.6 3.0 1.0	0	332
13242	chuanqiandiansouthernguizhou-Chen-2013-888-545-1		chuanqiandiansouthernguizhou	Chen-2013-888-545	ntɔ⁵⁵	ntɔ⁵⁵	ⁿt ɔ ⁵⁵		Chen2013			多	1198	MANY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	多	ⁿtɔ⁵⁵	1 7 8	AXT	TU5	6	6.T.C 6.U.V 6.5.T	1.6 3.0 1.0	0	332
13251	bahengeast-Chen-2013-888-545-1		bahengeast	Chen-2013-888-545	tɕuŋ³⁵	tɕuŋ³⁵	tɕ u ŋ ³⁵		Chen2013			多	1198	MANY	Baheng, East	pahn1237					Baheng, East	多	tɕuŋ³⁵	2 7 4 8	AXLT	CYN2	1	1.C.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	0	331
12851	qiandongwest-Chen-2013-888-529-1		qiandongwest	Chen-2013-888-529	ljeɯ⁴⁴	ljeɯ⁴⁴	l j e ɯ ⁴⁴		Chen2013			大	1202	BIG	Qiandong, West						Qiandong, West	大	ljeɯ⁴⁴	5 6 7 7 8	ACXYT	LJEI5	10	10.L.C 10.J.C 10.E.V 10.I.V 10.5.T	1.6 1.2 3.0 3.0 1.0	0	337
12852	bahengwest-Chen-2013-888-529-1		bahengwest	Chen-2013-888-529	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵		Chen2013			大	1202	BIG	Baheng, West	pahn1237					Baheng, West	大	ɬjo³⁵	5 6 7 8	ACXT	LJU2	2	2.L.C 2.J.C 2.U.V 2.2.T	1.6 1.2 3.0 1.0	0	337
12853	bahengeast-Chen-2013-888-529-1		bahengeast	Chen-2013-888-529	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵		Chen2013			大	1202	BIG	Baheng, East	pahn1237					Baheng, East	大	ɬjo³⁵	5 6 7 8	ACXT	LJU2	1	1.L.C 1.J.C 1.U.V 1.2.T	1.6 1.2 3.0 1.0	0	337
12840	luobuoheeastern-Chen-2013-888-529-1		luobuoheeastern	Chen-2013-888-529	tə⁰²ɬəu³¹	tə⁰²ɬəu³¹	t ə ²/⁰ + ɬ əu ³¹		Chen2013			大	1202	BIG	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	大	tə²/⁰+ɬəu³¹	1 7 8 9 5 7 8	AXT_AXT	TE6_LE3	7	7.T.C 7.E.V 7.6.T 7._._ 7.L.C 7.E.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	338 339
12841	luobuohewestern-Chen-2013-888-529-1		luobuohewestern	Chen-2013-888-529	ɬu³¹	ɬu³¹	ɬ u ³¹		Chen2013			大	1202	BIG	Luobuohe, Western	luop1235					Luobuohe, Western	大	ɬu³¹	5 7 8	AXT	LY3	8	8.L.C 8.Y.V 8.3.T	1.6 3.0 1.0	0	337
12842	chuanqiandian-Chen-2013-888-529-1		chuanqiandian	Chen-2013-888-529	ɬo⁴³	ɬo⁴³	ɬ o ⁴³		Chen2013			大	1202	BIG	Chuanqiandian	chua1256					Chuanqiandian	大	ɬo⁴³	5 7 8	AXT	LU3	3	3.L.C 3.U.V 3.3.T	1.6 3.0 1.0	0	337
12843	chuanqiandiancentralguizhou-Chen-2013-888-529-1		chuanqiandiancentralguizhou	Chen-2013-888-529	ɬə²⁴	ɬə²⁴	ɬ ə ²⁴		Chen2013			大	1202	BIG	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	大	ɬə²⁴	5 7 8	AXT	LE2	4	4.L.C 4.E.V 4.2.T	1.6 3.0 1.0	1	337
12844	chuanqiandiansouthernguizhou-Chen-2013-888-529-1		chuanqiandiansouthernguizhou	Chen-2013-888-529	ɭo²²	ɭo²²	ɭ o ²²		Chen2013			大	1202	BIG	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	大	ɭo²²	5 7 8	AXT	LU1	6	6.L.C 6.U.V 6.1.T	1.6 3.0 1.0	0	337
12845	chuanqiandiannortheastyunnan-Chen-2013-888-529-1		chuanqiandiannortheastyunnan	Chen-2013-888-529	ɬo⁵⁵	ɬo⁵⁵	ɬ o ⁵⁵		Chen2013			大	1202	BIG	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	大	ɬo⁵⁵	5 7 8	AXT	LU5	5	5.L.C 5.U.V 5.5.T	1.6 3.0 1.0	0	337
12849	qiandongeast-Chen-2013-888-529-1		qiandongeast	Chen-2013-888-529	ljou²⁴	ljou²⁴	l j ɔ ²⁴		Chen2013			大	1202	BIG	Qiandong, East	east2370					Qiandong, East	大	ljɔ²⁴	5 6 7 8	ACXT	LJU2	9	9.L.C 9.J.C 9.U.V 9.2.T	1.6 1.2 3.0 1.0	0	337
12652	qiandongeast-Chen-2013-888-521-1		qiandongeast	Chen-2013-888-521	teu²⁴fa³³	teu²⁴fa³³	t eu ²⁴ + f a ³³		Chen2013			大家	98	ALL	Qiandong, East	east2370					Qiandong, East	大家	teu²⁴+fa³³	1 7 8 9 3 7 8	AXT_AXT	TE2_BA4	9	9.T.C 9.E.V 9.2.T 9._._ 9.B.C 9.A.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	340 346
12654	qiandongwest-Chen-2013-888-521-1		qiandongwest	Chen-2013-888-521	se⁵⁵se⁵⁵	se⁵⁵se⁵⁵	s e ⁵⁵ + s e ⁵⁵		Chen2013			大家	98	ALL	Qiandong, West						Qiandong, West	大家	se⁵⁵+se⁵⁵	3 7 8 9 3 7 8	AXT_AXT	SE5_SE5	10	10.S.C 10.E.V 10.5.T 10._._ 10.S.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1	344 341
12656	bahengeast-Chen-2013-888-521-1		bahengeast	Chen-2013-888-521	tʰai⁵³tɕi³⁵ka³³	tʰai⁵³tɕi³⁵ka³³	tʰ ai ⁵³ + tɕ i ³⁵ + k a ³³		Chen2013			大家	98	ALL	Baheng, East	pahn1237					Baheng, East	大家	tʰai⁵³+tɕi³⁵+ka³³	1 7 8 9 2 7 8 9 1 7 8	AXT_AXT_AXT	TA3_CI2_KA4	1	1.T.C 1.A.V 1.3.T 1._._ 1.C.C 1.I.V 1.2.T 1._._ 1.K.C 1.A.V 1.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	340 341 342
12643	luobuoheeastern-Chen-2013-888-521-1		luobuoheeastern	Chen-2013-888-521	na³¹tɕuŋ³¹	na³¹tɕuŋ³¹	n a ³¹ + tɕ u ŋ ³¹		Chen2013			大家	98	ALL	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	大家	na³¹+tɕuŋ³¹	4 7 8 9 2 7 4 8	AXT_AXLT	NA3_CYN3	7	7.N.C 7.A.V 7.3.T 7._._ 7.C.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	347 341
