ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	TOKENS	CROSSIDS
7891	qiandongeast-Chen-2013-888-324-1		qiandongeast	Chen-2013-888-324	tsaŋ²²	tsaŋ²²	ts a ŋ ²²		Chen2013			墙	933	WALL (OF HOUSE)	Qiandong, East	east2370					qiandongeast	墙	tsaŋ²²	2 7 4 8	AXLT	CAN1	9	9.C.C 9.A.V 9.N.c 9.1.T	1.6 3.0 1.1 1.0	1	1006	i n c t	ts a ŋ ²²	t s a ŋ ²²	1006
7893	qiandongwest-Chen-2013-888-324-1		qiandongwest	Chen-2013-888-324	teu¹³hɔ⁴⁴	teu¹³hɔ⁴⁴	t eu ¹³ + h ɔ ⁴⁴		Chen2013			墙	933	WALL (OF HOUSE)	Qiandong, West						qiandongwest	墙	teu¹³+hɔ⁴⁴	1 7 8 9 3 7 8	AXT_AXT	TE2_HU5	10	10.T.C 10.E.V 10.2.T 10._._ 10.H.C 10.U.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1012 1010	i n t + i n t	t eu ¹³ + h ɔ ⁴⁴	t eu ¹³ + h ɔ ⁴⁴	1012 1010
7894	bahengwest-Chen-2013-888-324-1		bahengwest	Chen-2013-888-324	ʔa⁰³m̥ɛ⁵⁵tjo³¹	ʔa⁰³m̥ɛ⁵⁵tjo³¹	ʔ a ³/⁰ + m̥ ɛ ⁵⁵ + t j o ³¹		Chen2013			墙	933	WALL (OF HOUSE)	Baheng, West	pahn1237					bahengwest	墙	ʔa³/⁰+m̥ɛ⁵⁵+tjo³¹	1 7 8 9 4 7 8 9 1 6 7 8	AXT_AXT_ACXT	HA6_ME5_TJU3	2	2.H.C 2.A.V 2.6.T 2._._ 2.M.C 2.E.V 2.5.T 2._._ 2.T.C 2.J.C 2.U.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1008 1010 1011	i n t + i n t + i m n t	ʔ a ³/⁰ + m̥ ɛ ⁵⁵ + t j o ³¹	ʔ a ³ / ⁰ + m̥ ɛ ⁵⁵ + t j o ³¹	4424 1010 1011
6818	luobuoheeastern-Chen-2013-888-280-1		luobuoheeastern	Chen-2013-888-280	kʰo³¹kʰo³¹	kʰo³¹kʰo³¹	kʰ o ³¹ + kʰ o ³¹		Chen2013			壳儿	598	SHELL	Luobuohe, Eastern	luop1235					luobuoheeastern	壳儿	kʰo³¹+kʰo³¹	1 7 8 9 1 7 8	AXT_AXT	KU3_KU3	7	7.K.C 7.U.V 7.3.T 7._._ 7.K.C 7.U.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1014 1016	i n t + i n t	kʰ o ³¹ + kʰ o ³¹	kʰ o ³¹ + kʰ o ³¹	1014 1016
6819	chuanqiandian-Chen-2013-888-280-1		chuanqiandian	Chen-2013-888-280	mplua¹³	mplua¹³	ⁿp l ua ¹³		Chen2013			壳儿	598	SHELL	Chuanqiandian	chua1256					chuanqiandian	壳儿	ⁿplua¹³	1 5 7 8	ACXT	PLY2	3	3.P.C 3.L.C 3.Y.V 3.2.T	1.6 1.2 3.0 1.0	0	1015	i m n t	ⁿp l ua ¹³	ⁿp l ua ¹³	1015
6820	chuanqiandiancentralguizhou-Chen-2013-888-280-1		chuanqiandiancentralguizhou	Chen-2013-888-280	qə⁰²pʰlo²⁴	qə⁰²pʰlo²⁴	q ə ²/⁰ + pʰ l o ²⁴		Chen2013			壳儿	598	SHELL	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	壳儿	qə²/⁰+pʰlo²⁴	1 7 8 9 1 5 7 8	AXT_ACXT	KE6_PLU2	4	4.K.C 4.E.V 4.6.T 4._._ 4.P.C 4.L.C 4.U.V 4.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1014 1015	i n t + i m n t	q ə ²/⁰ + pʰ l o ²⁴	q ə ² / ⁰ + pʰ l o ²⁴	1014 1015
6821	chuanqiandiansouthernguizhou-Chen-2013-888-280-1		chuanqiandiansouthernguizhou	Chen-2013-888-280	plei⁵⁵	plei⁵⁵	p l ei ⁵⁵		Chen2013			壳儿	598	SHELL	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	壳儿	plei⁵⁵	1 5 7 8	ACXT	PLE5	6	6.P.C 6.L.C 6.E.V 6.5.T	1.6 1.2 3.0 1.0	0	1015	i m n t	p l ei ⁵⁵	p l ei ⁵⁵	1015
6826	qiandongeast-Chen-2013-888-280-1		qiandongeast	Chen-2013-888-280	kʰo³³kei⁴⁴	kʰo³³kei⁴⁴	kʰ o ³³ + k ei ⁴⁴		Chen2013			壳儿	598	SHELL	Qiandong, East	east2370					qiandongeast	壳儿	kʰo³³+kei⁴⁴	1 7 8 9 1 7 8	AXT_AXT	KU4_KE5	9	9.K.C 9.U.V 9.4.T 9._._ 9.K.C 9.E.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1014 1016	i n t + i n t	kʰ o ³³ + k ei ⁴⁴	kʰ o ³³ + k ei ⁴⁴	1014 1016
6828	bahengwest-Chen-2013-888-280-1		bahengwest	Chen-2013-888-280	qa⁰³qʰo³⁵	qa⁰³qʰo³⁵	q a ³/⁰ + qʰ o ³⁵		Chen2013			壳儿	598	SHELL	Baheng, West	pahn1237					bahengwest	壳儿	qa³/⁰+qʰo³⁵	1 7 8 9 1 7 8	AXT_AXT	KA6_KU2	2	2.K.C 2.A.V 2.6.T 2._._ 2.K.C 2.U.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1014 1016	i n t + i n t	q a ³/⁰ + qʰ o ³⁵	q a ³ / ⁰ + qʰ o ³⁵	1014 1016
6829	bahengeast-Chen-2013-888-280-1		bahengeast	Chen-2013-888-280	qʰau³⁵qo⁵⁵	qʰau³⁵qo⁵⁵	qʰ au ³⁵ + q o ⁵⁵		Chen2013			壳儿	598	SHELL	Baheng, East	pahn1237					bahengeast	壳儿	qʰau³⁵+qo⁵⁵	1 7 8 9 1 7 8	AXT_AXT	KA2_KU5	1	1.K.C 1.A.V 1.2.T 1._._ 1.K.C 1.U.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1014 1016	i n t + i n t	qʰ au ³⁵ + q o ⁵⁵	qʰ au ³⁵ + q o ⁵⁵	1014 1016
11654	luobuoheeastern-Chen-2013-888-481-1		luobuoheeastern	Chen-2013-888-481	χo³¹ŋɢwaŋ²⁴	χo³¹ŋɢwaŋ²⁴	χ o ³¹ + ⁿɢ w a ŋ ²⁴		Chen2013			外边	762	OUTSIDE	Luobuohe, Eastern	luop1235					luobuoheeastern	外边	χo³¹+ⁿɢwaŋ²⁴	3 7 8 9 1 6 7 4 8	AXT_ACXLT	GU3_KWAN2	7	7.G.C 7.U.V 7.3.T 7._._ 7.K.C 7.W.C 7.A.V 7.N.c 7.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	1017 1023	i n t + i m n c t	χ o ³¹ + ⁿɢ w a ŋ ²⁴	χ o ³¹ +ⁿ ɢ w a ŋ ²⁴	1017 1023
11655	luobuohewestern-Chen-2013-888-481-1		luobuohewestern	Chen-2013-888-481	lu³¹tɕoŋ³¹	lu³¹tɕoŋ³¹	l u ³¹ + tɕ o ŋ ³¹		Chen2013			外边	762	OUTSIDE	Luobuohe, Western	luop1235					luobuohewestern	外边	lu³¹+tɕoŋ³¹	5 7 8 9 2 7 4 8	AXT_AXLT	LY3_CUN3	8	8.L.C 8.Y.V 8.3.T 8._._ 8.C.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1024 1018	i n t + i n c t	l u ³¹ + tɕ o ŋ ³¹	l u ³¹ + t ɕ o ŋ ³¹	1024 1018
11656	chuanqiandian-Chen-2013-888-481-1		chuanqiandian	Chen-2013-888-481	nʈou⁴⁴	nʈou⁴⁴	ⁿʈ ɔ ⁴⁴		Chen2013			外边	762	OUTSIDE	Chuanqiandian	chua1256					chuanqiandian	外边	ⁿʈɔ⁴⁴	1 7 8	AXT	TU5	3	3.T.C 3.U.V 3.5.T	1.6 3.0 1.0	0	1017	i n t	ⁿʈ ɔ ⁴⁴	ⁿʈ ɔ ⁴⁴	1017
11657	chuanqiandiancentralguizhou-Chen-2013-888-481-1		chuanqiandiancentralguizhou	Chen-2013-888-481	ʂõ¹³ntʂo⁴²	ʂõ¹³ntʂo⁴²	ʂ õ ¹³ + ⁿtʂ o ⁴²		Chen2013			外边	762	OUTSIDE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	外边	ʂõ¹³+ⁿtʂo⁴²	3 7 8 9 1 7 8	AXT_AXT	SU2_TU3	4	4.S.C 4.U.V 4.2.T 4._._ 4.T.C 4.U.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1022 1017	i n t + i n t	ʂ õ ¹³ + ⁿtʂ o ⁴²	ʂ õ ¹³ +ⁿ t ʂ o ⁴²	1022 1017
11658	chuanqiandiansouthernguizhou-Chen-2013-888-481-1		chuanqiandiansouthernguizhou	Chen-2013-888-481	tɕaŋ¹³ɳʈɔ⁴⁴	tɕaŋ¹³ɳʈɔ⁴⁴	tɕ a ŋ ¹³ + ⁿʈ ɔ ⁴⁴		Chen2013			外边	762	OUTSIDE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	外边	tɕaŋ¹³+ⁿʈɔ⁴⁴	2 7 4 8 9 1 7 8	AXLT_AXT	CAN2_TU5	6	6.C.C 6.A.V 6.N.c 6.2.T 6._._ 6.T.C 6.U.V 6.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	1018 1017	i n c t + i n t	tɕ a ŋ ¹³ + ⁿʈ ɔ ⁴⁴	t ɕ a ŋ ¹³ +ⁿ ʈ ɔ ⁴⁴	1018 1017
11659	chuanqiandiannortheastyunnan-Chen-2013-888-481-1		chuanqiandiannortheastyunnan	Chen-2013-888-481	ɢɦau³¹	ɢɦau³¹	ɢʰ au ³¹		Chen2013			外边	762	OUTSIDE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	外边	ɢʰau³¹	1 7 8	AXT	KA3	5	5.K.C 5.A.V 5.3.T	1.6 3.0 1.0	0	1019	i n t	ɢʰ au ³¹	ɢʰ au ³¹	1019
11663	qiandongeast-Chen-2013-888-481-1		qiandongeast	Chen-2013-888-481	qɛ²⁴ku²²	qɛ²⁴ku²²	q ɛ ²⁴ + k u ²²		Chen2013			外边	762	OUTSIDE	Qiandong, East	east2370					qiandongeast	外边	qɛ²⁴+ku²²	1 7 8 9 1 7 8	AXT_AXT	KE2_KY1	9	9.K.C 9.E.V 9.2.T 9._._ 9.K.C 9.Y.V 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1019 1018	i n t + i n t	q ɛ ²⁴ + k u - ²²	q ɛ ²⁴ + k u ²²	1019 1018
11665	qiandongwest-Chen-2013-888-481-1		qiandongwest	Chen-2013-888-481	xʰæ̃⁴⁴ku⁵⁵	xʰæ̃⁴⁴ku⁵⁵	xʰ æ̃ ⁴⁴ + k u ⁵⁵		Chen2013			外边	762	OUTSIDE	Qiandong, West						qiandongwest	外边	xʰæ̃⁴⁴+ku⁵⁵	3 7 8 9 1 7 8	AXT_AXT	GE5_KY5	10	10.G.C 10.E.V 10.5.T 10._._ 10.K.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1025 1018	i n t + i n t	xʰ æ̃ ⁴⁴ + k u - ⁵⁵	xʰ æ̃ ⁴⁴ + k u ⁵⁵	1025 1018
11666	bahengwest-Chen-2013-888-481-1		bahengwest	Chen-2013-888-481	ʔa⁰³nɔ³¹ȵ̥ei⁵³	ʔa⁰³nɔ³¹ȵ̥ei⁵³	ʔ a ³/⁰ + n ɔ ³¹ + ȵ̥ ei ⁵³		Chen2013			外边	762	OUTSIDE	Baheng, West	pahn1237					bahengwest	外边	ʔa³/⁰+nɔ³¹+ȵ̥ei⁵³	1 7 8 9 4 7 8 9 4 7 8	AXT_AXT_AXT	HA6_NU3_NE3	2	2.H.C 2.A.V 2.6.T 2._._ 2.N.C 2.U.V 2.3.T 2._._ 2.N.C 2.E.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1021 1017 1026	i n t + i n t + i n t	ʔ a ³/⁰ + n ɔ ³¹ + ȵ̥ ei ⁵³	ʔ a ³ / ⁰ + n ɔ ³¹ + ȵ̥ ei ⁵³	1021 1017 1026
11667	bahengeast-Chen-2013-888-481-1		bahengeast	Chen-2013-888-481	ntau¹¹ʔo⁵⁵	ntau¹¹ʔo⁵⁵	ⁿt au ¹¹ + ʔ o ⁵⁵		Chen2013			外边	762	OUTSIDE	Baheng, East	pahn1237					bahengeast	外边	ⁿtau¹¹+ʔo⁵⁵	1 7 8 9 1 7 8	AXT_AXT	TA1_HU5	1	1.T.C 1.A.V 1.1.T 1._._ 1.H.C 1.U.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1020 1017	i n t + i n t	ⁿt au ¹¹ + ʔ o ⁵⁵	ⁿt au ¹¹ + ʔ o ⁵⁵	1020 1017
13238	luobuoheeastern-Chen-2013-888-545-1		luobuoheeastern	Chen-2013-888-545	tə⁰²tɕuŋ³¹	tə⁰²tɕuŋ³¹	t ə ²/⁰ + tɕ u ŋ ³¹		Chen2013			多	1198	MANY	Luobuohe, Eastern	luop1235					luobuoheeastern	多	tə²/⁰+tɕuŋ³¹	1 7 8 9 2 7 4 8	AXT_AXLT	TE6_CYN3	7	7.T.C 7.E.V 7.6.T 7._._ 7.C.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1031 1027	i n t + i n c t	t ə ²/⁰ + tɕ u ŋ ³¹	t ə ² / ⁰ + t ɕ u ŋ ³¹	1031 1027
13239	luobuohewestern-Chen-2013-888-545-1		luobuohewestern	Chen-2013-888-545	ɕɑ⁵⁵	ɕɑ⁵⁵	ɕ ɑ ⁵⁵		Chen2013			多	1198	MANY	Luobuohe, Western	luop1235					luobuohewestern	多	ɕɑ⁵⁵	3 7 8	AXT	SA5	8	8.S.C 8.A.V 8.5.T	1.6 3.0 1.0	0	1030	i n t	ɕ ɑ ⁵⁵	ɕ ɑ ⁵⁵	1030
13240	chuanqiandian-Chen-2013-888-545-1		chuanqiandian	Chen-2013-888-545	ntou⁴⁴	ntou⁴⁴	ⁿt ɔ ⁴⁴		Chen2013			多	1198	MANY	Chuanqiandian	chua1256					chuanqiandian	多	ⁿtɔ⁴⁴	1 7 8	AXT	TU5	3	3.T.C 3.U.V 3.5.T	1.6 3.0 1.0	0	1028	i n t	ⁿt ɔ ⁴⁴	ⁿt ɔ ⁴⁴	1028
13241	chuanqiandiancentralguizhou-Chen-2013-888-545-1		chuanqiandiancentralguizhou	Chen-2013-888-545	nta⁴²	nta⁴²	ⁿt a ⁴²		Chen2013			多	1198	MANY	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	多	ⁿta⁴²	1 7 8	AXT	TA3	4	4.T.C 4.A.V 4.3.T	1.6 3.0 1.0	0	1028	i n t	ⁿt a ⁴²	ⁿt a ⁴²	1028
13242	chuanqiandiansouthernguizhou-Chen-2013-888-545-1		chuanqiandiansouthernguizhou	Chen-2013-888-545	ntɔ⁵⁵	ntɔ⁵⁵	ⁿt ɔ ⁵⁵		Chen2013			多	1198	MANY	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	多	ⁿtɔ⁵⁵	1 7 8	AXT	TU5	6	6.T.C 6.U.V 6.5.T	1.6 3.0 1.0	0	1028	i n t	ⁿt ɔ ⁵⁵	ⁿt ɔ ⁵⁵	1028
13243	chuanqiandiannortheastyunnan-Chen-2013-888-545-1		chuanqiandiannortheastyunnan	Chen-2013-888-545	tɕau⁵⁵	tɕau⁵⁵	tɕ au ⁵⁵		Chen2013			多	1198	MANY	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	多	tɕau⁵⁵	2 7 8	AXT	CA5	5	5.C.C 5.A.V 5.5.T	1.6 3.0 1.0	0	1032	i n t	tɕ au ⁵⁵	t ɕ au ⁵⁵	1032
13247	qiandongeast-Chen-2013-888-545-1		qiandongeast	Chen-2013-888-545	nue⁴⁴	nue⁴⁴	n ue ⁴⁴		Chen2013			多	1198	MANY	Qiandong, East	east2370					qiandongeast	多	nue⁴⁴	4 7 8	AXT	NY5	9	9.N.C 9.Y.V 9.5.T	1.6 3.0 1.0	0	1029	i n t	n ue ⁴⁴	n ue ⁴⁴	1029
13249	qiandongwest-Chen-2013-888-545-1		qiandongwest	Chen-2013-888-545	nɔ³³	nɔ³³	n ɔ ³³		Chen2013			多	1198	MANY	Qiandong, West						qiandongwest	多	nɔ³³	4 7 8	AXT	NU4	10	10.N.C 10.U.V 10.4.T	1.6 3.0 1.0	0	1029	i n t	n ɔ ³³	n ɔ ³³	1029
13250	bahengwest-Chen-2013-888-545-1		bahengwest	Chen-2013-888-545	tɕaŋ³⁵	tɕaŋ³⁵	tɕ a ŋ ³⁵		Chen2013			多	1198	MANY	Baheng, West	pahn1237					bahengwest	多	tɕaŋ³⁵	2 7 4 8	AXLT	CAN2	2	2.C.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	0	1027	i n c t	tɕ a ŋ ³⁵	t ɕ a ŋ ³⁵	1027
13251	bahengeast-Chen-2013-888-545-1		bahengeast	Chen-2013-888-545	tɕuŋ³⁵	tɕuŋ³⁵	tɕ u ŋ ³⁵		Chen2013			多	1198	MANY	Baheng, East	pahn1237					bahengeast	多	tɕuŋ³⁵	2 7 4 8	AXLT	CYN2	1	1.C.C 1.Y.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	0	1027	i n c t	tɕ u ŋ ³⁵	t ɕ u ŋ ³⁵	1027
12840	luobuoheeastern-Chen-2013-888-529-1		luobuoheeastern	Chen-2013-888-529	tə⁰²ɬəu³¹	tə⁰²ɬəu³¹	t ə ²/⁰ + ɬ əu ³¹		Chen2013			大	1202	BIG	Luobuohe, Eastern	luop1235					luobuoheeastern	大	tə²/⁰+ɬəu³¹	1 7 8 9 5 7 8	AXT_AXT	TE6_LE3	7	7.T.C 7.E.V 7.6.T 7._._ 7.L.C 7.E.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1035 1034	i n t + i n t	t ə ²/⁰ + ɬ əu ³¹	t ə ² / ⁰ + ɬ əu ³¹	1035 1034
12841	luobuohewestern-Chen-2013-888-529-1		luobuohewestern	Chen-2013-888-529	ɬu³¹	ɬu³¹	ɬ u ³¹		Chen2013			大	1202	BIG	Luobuohe, Western	luop1235					luobuohewestern	大	ɬu³¹	5 7 8	AXT	LY3	8	8.L.C 8.Y.V 8.3.T	1.6 3.0 1.0	1	1033	i n t	ɬ - u ³¹	ɬ u ³¹	4571
12842	chuanqiandian-Chen-2013-888-529-1		chuanqiandian	Chen-2013-888-529	ɬo⁴³	ɬo⁴³	ɬ o ⁴³		Chen2013			大	1202	BIG	Chuanqiandian	chua1256					chuanqiandian	大	ɬo⁴³	5 7 8	AXT	LU3	3	3.L.C 3.U.V 3.3.T	1.6 3.0 1.0	1	1033	i n t	ɬ - o ⁴³	ɬ o ⁴³	4571
12843	chuanqiandiancentralguizhou-Chen-2013-888-529-1		chuanqiandiancentralguizhou	Chen-2013-888-529	ɬə²⁴	ɬə²⁴	ɬ ə ²⁴		Chen2013			大	1202	BIG	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	大	ɬə²⁴	5 7 8	AXT	LE2	4	4.L.C 4.E.V 4.2.T	1.6 3.0 1.0	1	1033	i n t	ɬ - ə ²⁴	ɬ ə ²⁴	4571
12844	chuanqiandiansouthernguizhou-Chen-2013-888-529-1		chuanqiandiansouthernguizhou	Chen-2013-888-529	ɭo²²	ɭo²²	ɭ o ²²		Chen2013			大	1202	BIG	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	大	ɭo²²	5 7 8	AXT	LU1	6	6.L.C 6.U.V 6.1.T	1.6 3.0 1.0	0	1033	i n t	ɭ - o ²²	ɭ o ²²	4571
12845	chuanqiandiannortheastyunnan-Chen-2013-888-529-1		chuanqiandiannortheastyunnan	Chen-2013-888-529	ɬo⁵⁵	ɬo⁵⁵	ɬ o ⁵⁵		Chen2013			大	1202	BIG	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	大	ɬo⁵⁵	5 7 8	AXT	LU5	5	5.L.C 5.U.V 5.5.T	1.6 3.0 1.0	1	1033	i n t	ɬ - o ⁵⁵	ɬ o ⁵⁵	4571
12849	qiandongeast-Chen-2013-888-529-1		qiandongeast	Chen-2013-888-529	ljou²⁴	ljou²⁴	l j ɔ ²⁴		Chen2013			大	1202	BIG	Qiandong, East	east2370					qiandongeast	大	ljɔ²⁴	5 6 7 8	ACXT	LJU2	9	9.L.C 9.J.C 9.U.V 9.2.T	1.6 1.2 3.0 1.0	0	1033	i m n t	l j ɔ ²⁴	l j ɔ ²⁴	4571
12851	qiandongwest-Chen-2013-888-529-1		qiandongwest	Chen-2013-888-529	ljeɯ⁴⁴	ljeɯ⁴⁴	l j eɯ ⁴⁴		Chen2013			大	1202	BIG	Qiandong, West						qiandongwest	大	ljeɯ⁴⁴	5 6 7 8	ACXT	LJE5	10	10.L.C 10.J.C 10.E.V 10.5.T	1.6 1.2 3.0 1.0	1	1033	i m n t	l j eɯ ⁴⁴	l j eɯ ⁴⁴	4571
12852	bahengwest-Chen-2013-888-529-1		bahengwest	Chen-2013-888-529	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵		Chen2013			大	1202	BIG	Baheng, West	pahn1237					bahengwest	大	ɬjo³⁵	5 6 7 8	ACXT	LJU2	2	2.L.C 2.J.C 2.U.V 2.2.T	1.6 1.2 3.0 1.0	1	1033	i m n t	ɬ j o ³⁵	ɬ j o ³⁵	4571
12853	bahengeast-Chen-2013-888-529-1		bahengeast	Chen-2013-888-529	ɬjo³⁵	ɬjo³⁵	ɬ j o ³⁵		Chen2013			大	1202	BIG	Baheng, East	pahn1237					bahengeast	大	ɬjo³⁵	5 6 7 8	ACXT	LJU2	1	1.L.C 1.J.C 1.U.V 1.2.T	1.6 1.2 3.0 1.0	0	1033	i m n t	ɬ j o ³⁵	ɬ j o ³⁵	4571
12643	luobuoheeastern-Chen-2013-888-521-1		luobuoheeastern	Chen-2013-888-521	na³¹tɕuŋ³¹	na³¹tɕuŋ³¹	n a ³¹ + tɕ u ŋ ³¹		Chen2013			大家	98	ALL	Luobuohe, Eastern	luop1235					luobuoheeastern	大家	na³¹+tɕuŋ³¹	4 7 8 9 2 7 4 8	AXT_AXLT	NA3_CYN3	7	7.N.C 7.A.V 7.3.T 7._._ 7.C.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1039 1036	i n t + i n c t	n a ³¹ + tɕ u ŋ ³¹	n a ³¹ + t ɕ u ŋ ³¹	1039 1036
12644	luobuohewestern-Chen-2013-888-521-1		luobuohewestern	Chen-2013-888-521	nɑ³¹tɕoŋ³¹	nɑ³¹tɕoŋ³¹	n ɑ ³¹ + tɕ o ŋ ³¹		Chen2013			大家	98	ALL	Luobuohe, Western	luop1235					luobuohewestern	大家	nɑ³¹+tɕoŋ³¹	4 7 8 9 2 7 4 8	AXT_AXLT	NA3_CUN3	8	8.N.C 8.A.V 8.3.T 8._._ 8.C.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	1039 1036	i n t + i n c t	n ɑ ³¹ + tɕ o ŋ ³¹	n ɑ ³¹ + t ɕ o ŋ ³¹	1039 1036
12645	chuanqiandian-Chen-2013-888-521-1		chuanqiandian	Chen-2013-888-521	tua²⁴tsʰi³¹	tua²⁴tsʰi³¹	t ua ²⁴ + tsʰ i ³¹		Chen2013			大家	98	ALL	Chuanqiandian	chua1256					chuanqiandian	大家	tua²⁴+tsʰi³¹	1 7 8 9 2 7 8	AXT_AXT	TY2_CI3	3	3.T.C 3.Y.V 3.2.T 3._._ 3.C.C 3.I.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1038 1036	i n t + i n t	t ua ²⁴ + tsʰ i - ³¹	t ua ²⁴ + t sʰ i ³¹	1038 1036
12646	chuanqiandiancentralguizhou-Chen-2013-888-521-1		chuanqiandiancentralguizhou	Chen-2013-888-521	sʰo¹³to³¹	sʰo¹³to³¹	sʰ o ¹³ + t o ³¹		Chen2013			大家	98	ALL	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	大家	sʰo¹³+to³¹	3 7 8 9 1 7 8	AXT_AXT	SU2_TU3	4	4.S.C 4.U.V 4.2.T 4._._ 4.T.C 4.U.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1037 1036	i n t + i n t	sʰ o ¹³ + t o - ³¹	sʰ o ¹³ + t o ³¹	1037 1036
12647	chuanqiandiansouthernguizhou-Chen-2013-888-521-1		chuanqiandiansouthernguizhou	Chen-2013-888-521	tɕəŋ¹¹pu²¹	tɕəŋ¹¹pu²¹	tɕ ə ŋ ¹¹ + p u ²¹		Chen2013			大家	98	ALL	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	大家	tɕəŋ¹¹+pu²¹	2 7 4 8 9 1 7 8	AXLT_AXT	CEN1_PY3	6	6.C.C 6.E.V 6.N.c 6.1.T 6._._ 6.P.C 6.Y.V 6.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	1036 1036	i n c t + i n t	tɕ ə ŋ ¹¹ + tɕ ə ŋ ¹¹	t ɕ ə ŋ ¹¹ + p u ²¹	1036 1036
12648	chuanqiandiannortheastyunnan-Chen-2013-888-521-1		chuanqiandiannortheastyunnan	Chen-2013-888-521	xu⁵⁵bɯ⁵³	xu⁵⁵bɯ⁵³	x u ⁵⁵ + b ɯ ⁵³		Chen2013			大家	98	ALL	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	大家	xu⁵⁵+bɯ⁵³	3 7 8 9 1 7 8	AXT_AXT	GY5_PI3	5	5.G.C 5.Y.V 5.5.T 5._._ 5.P.C 5.I.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1037 1036	i n t + i n t	x u ⁵⁵ + b ɯ - ⁵³	x u ⁵⁵ + b ɯ ⁵³	1037 1036
